STATE_PROVINCE,LATITUDE,LONGITUDE,OBSERVATION DATE,MONTH
New York,40.5786111,-73.5727778,12/19/11,12
Ohio,41.0366283,-81.8815238,12/19/11,12
Oregon,44.0826251,-123.293875,12/19/11,12
Oregon,44.0705825,-123.2574606,12/19/11,12
Pennsylvania,42.1718199,-80.0961127,12/19/11,12
Pennsylvania,42.15868,-80.0994568,12/19/11,12
South Dakota,42.8040536,-97.1428687,12/19/11,12
South Dakota,42.7914421,-97.0464379,12/19/11,12
Washington,48.1628795,-123.164978,12/19/11,12
Washington,48.1628795,-123.164978,12/19/11,12
Washington,48.1628795,-123.164978,12/19/11,12
Washington,48.1749007,-123.136611,12/19/11,12
Washington,46.9425863,-124.1223335,12/19/11,12
Washington,48.2282464,-122.3494577,12/19/11,12
Washington,48.7871878,-122.7081871,12/19/11,12
Washington,48.7871878,-122.7081871,12/19/11,12
Wisconsin,43.1316518,-89.3465924,12/19/11,12
Wisconsin,43.53127,-88.62425,12/19/11,12
Wisconsin,43.53127,-88.62425,12/19/11,12
Wisconsin,43.53127,-88.62425,12/19/11,12
Wisconsin,43.53127,-88.62425,12/19/11,12
Wisconsin,43.53127,-88.62425,12/19/11,12
Wisconsin,44.8943093,-87.8274536,12/19/11,12
Wisconsin,44.3214,-89.5895,12/19/11,12
Colorado,40.7087457,-103.3244364,12/20/11,12
Colorado,40.7702718,-103.2826424,12/20/11,12
Colorado,40.7702718,-103.2826424,12/20/11,12
Colorado,40.7492077,-103.2867622,12/20/11,12
Idaho,43.5668015,-116.619111,12/20/11,12
Idaho,43.5668015,-116.619111,12/20/11,12
Idaho,43.5668015,-116.619111,12/20/11,12
Idaho,43.5668015,-116.619111,12/20/11,12
Illinois,41.9633833,-87.6344204,12/20/11,12
Illinois,39.833958,-88.86836,12/20/11,12
Illinois,39.9310622,-88.9355501,12/20/11,12
Missouri,39.4029606,-94.5407438,12/20/11,12
Missouri,40.0874306,-95.0778889,12/20/11,12
Montana,48.4322151,-105.4411766,12/20/11,12
Montana,48.0678953,-106.4084456,12/20/11,12
Nebraska,41.8728831,-96.1663513,12/20/11,12
Nebraska,41.7282633,-97.2140298,12/20/11,12
Nebraska,41.7292123,-97.2584903,12/20/11,12
New Jersey,40.8376452,-74.8748088,12/20/11,12
New York,43.25659,-77.60215,12/20/11,12
South Dakota,42.8227221,-97.0028788,12/20/11,12
Washington,48.2282464,-122.3494577,12/20/11,12
Washington,48.2282464,-122.3494577,12/20/11,12
Washington,48.7871878,-122.7081871,12/20/11,12
Wisconsin,43.5336441,-89.0715908,12/20/11,12
Wisconsin,43.1938672,-89.4331062,12/20/11,12
Wisconsin,43.7980487,-88.4444582,12/20/11,12
Wisconsin,43.7980487,-88.4444582,12/20/11,12
Wisconsin,43.7980487,-88.4444582,12/20/11,12
Wisconsin,43.3244004,-87.9224636,12/20/11,12
Idaho,43.5668015,-116.619111,12/21/11,12
Illinois,41.8596139,-87.6085684,12/21/11,12
Illinois,41.9633833,-87.6344204,12/21/11,12
Illinois,41.9633833,-87.6344204,12/21/11,12
Illinois,41.9633833,-87.6344204,12/21/11,12
Illinois,41.9633833,-87.6344204,12/21/11,12
Illinois,40.2471095,-90.0156909,12/21/11,12
Massachusetts,42.7728493,-70.8067131,12/21/11,12
Michigan,41.8007831,-86.7489052,12/21/11,12
Michigan,41.8007831,-86.7489052,12/21/11,12
Michigan,42.2368425,-85.5530906,12/21/11,12
Michigan,42.5932139,-82.7756215,12/21/11,12
Michigan,42.5932139,-82.7756215,12/21/11,12
Michigan,46.5140727,-87.378249,12/21/11,12
Michigan,46.5167529,-87.3823699,12/21/11,12
Michigan,43.2511023,-86.037524,12/21/11,12
Michigan,43.2511023,-86.037524,12/21/11,12
Michigan,43.5008914,-82.6180308,12/21/11,12
Missouri,39.4029606,-94.5407438,12/21/11,12
Missouri,39.4029606,-94.5407438,12/21/11,12
Missouri,39.4029606,-94.5407438,12/21/11,12
Missouri,39.4029606,-94.5407438,12/21/11,12
Missouri,39.4029606,-94.5407438,12/21/11,12
Missouri,40.068893,-95.23534,12/21/11,12
Missouri,40.068893,-95.23534,12/21/11,12
New Jersey,40.7337244,-75.1001183,12/21/11,12
South Dakota,45.7105533,-98.343094,12/21/11,12
South Dakota,45.7105533,-98.343094,12/21/11,12
Washington,47.8087665,-119.6513379,12/21/11,12
Washington,47.8087665,-119.6513379,12/21/11,12
Washington,46.9425863,-124.1223335,12/21/11,12
Washington,47.6692079,-122.3505336,12/21/11,12
Washington,47.6684798,-122.3506165,12/21/11,12
Washington,48.7871878,-122.7081871,12/21/11,12
Wisconsin,44.7964338,-91.5209549,12/21/11,12
Wisconsin,44.2470342,-87.5640411,12/21/11,12
Wisconsin,44.3214,-89.5895,12/21/11,12
Wisconsin,42.7333741,-87.7727776,12/21/11,12
Wisconsin,43.4786786,-91.1894486,12/21/11,12
Idaho,43.54068,-116.56396,12/22/11,12
Idaho,43.5668015,-116.619111,12/22/11,12
Idaho,43.5668015,-116.619111,12/22/11,12
Illinois,41.9633833,-87.6344204,12/22/11,12
Illinois,41.9633833,-87.6344204,12/22/11,12
Illinois,42.364,-87.8139,12/22/11,12
Illinois,42.364,-87.8139,12/22/11,12
Indiana,41.72739,-86.90517,12/22/11,12
Kansas,39.4997359,-98.3723545,12/22/11,12
Massachusetts,42.0295225,-70.6261466,12/22/11,12
Maine,44.3534831,-68.2260418,12/22/11,12
Maine,44.6453914,-69.5828104,12/22/11,12
Maine,43.1653,-70.59318,12/22/11,12
Michigan,44.6592359,-83.2847218,12/22/11,12
Michigan,42.2304255,-85.5480088,12/22/11,12
Michigan,43.2511023,-86.037524,12/22/11,12
Montana,48.0739406,-106.4901151,12/22/11,12
Montana,48.1196802,-106.563742,12/22/11,12
Montana,48.0665331,-106.4853284,12/22/11,12
New York,42.8016713,-78.0306937,12/22/11,12
Ohio,41.4994507,-81.6954498,12/22/11,12
Ohio,41.2420831,-83.7968797,12/22/11,12
South Dakota,43.2107834,-98.4049791,12/22/11,12
South Dakota,43.2107834,-98.4049791,12/22/11,12
South Dakota,43.88829,-100.71341,12/22/11,12
Vermont,44.130555,-73.3700895,12/22/11,12
Vermont,44.1303163,-73.3686304,12/22/11,12
Vermont,43.8694566,-73.2392099,12/22/11,12
Washington,46.3610268,-117.1968269,12/22/11,12
Washington,48.9836056,-119.2014323,12/22/11,12
Wisconsin,42.5885723,-87.8107166,12/22/11,12
Wisconsin,44.0927942,-87.6501703,12/22/11,12
Wisconsin,44.8943093,-87.8274536,12/22/11,12
Wisconsin,42.7417804,-87.7808475,12/22/11,12
Wisconsin,42.7288154,-87.7789834,12/22/11,12
Idaho,43.5597447,-116.66605,12/23/11,12
Idaho,43.5668015,-116.619111,12/23/11,12
Illinois,41.9633833,-87.6344204,12/23/11,12
Illinois,41.9633833,-87.6344204,12/23/11,12
Illinois,41.9633833,-87.6344204,12/23/11,12
Illinois,41.9724757,-87.6492312,12/23/11,12
Illinois,41.9660701,-87.633369,12/23/11,12
Illinois,41.9633833,-87.6344204,12/23/11,12
Illinois,41.8118513,-87.5914621,12/23/11,12
Illinois,41.9633833,-87.6344204,12/23/11,12
Illinois,39.9393415,-88.9050103,12/23/11,12
Kansas,39.0905005,-95.8672142,12/23/11,12
Kansas,39.0905005,-95.8672142,12/23/11,12
Massachusetts,42.389276,-71.0775064,12/23/11,12
Massachusetts,42.3955092,-71.0739899,12/23/11,12
Massachusetts,42.3876,-71.0995,12/23/11,12
Massachusetts,42.043253,-70.639697,12/23/11,12
Massachusetts,42.043253,-70.639697,12/23/11,12
Massachusetts,42.0295225,-70.6261466,12/23/11,12
Michigan,47.1218217,-88.5740433,12/23/11,12
Michigan,47.1218217,-88.5740433,12/23/11,12
Michigan,43.8864186,-83.3314705,12/23/11,12
Michigan,42.2368959,-85.5591681,12/23/11,12
Michigan,42.2304255,-85.5480088,12/23/11,12
Michigan,42.2368959,-85.5591681,12/23/11,12
Michigan,42.8411785,-85.6798357,12/23/11,12
Michigan,42.8457651,-85.7002258,12/23/11,12
Michigan,42.592648,-82.7715111,12/23/11,12
Michigan,42.592648,-82.7715111,12/23/11,12
Michigan,42.592648,-82.7715111,12/23/11,12
Michigan,42.5939332,-82.795282,12/23/11,12
Michigan,42.592648,-82.7715111,12/23/11,12
Michigan,43.261127,-86.0515308,12/23/11,12
Michigan,43.7009792,-83.5168562,12/23/11,12
Minnesota,44.9788632,-93.2801092,12/23/11,12
Minnesota,43.65216,-94.46105,12/23/11,12
Missouri,38.9595788,-92.2519588,12/23/11,12
Missouri,38.9593326,-92.2527312,12/23/11,12
Missouri,38.9588415,-92.252326,12/23/11,12
Missouri,38.9595909,-92.2517879,12/23/11,12
Missouri,38.9598874,-92.2505855,12/23/11,12
Missouri,38.9595545,-92.2527337,12/23/11,12
Missouri,39.390881,-94.5545417,12/23/11,12
Montana,47.453,-114.147,12/23/11,12
Nebraska,42.4040914,-98.6513105,12/23/11,12
Nebraska,41.8295089,-97.7383137,12/23/11,12
New Jersey,40.7265615,-75.1069012,12/23/11,12
New Jersey,40.7337244,-75.1001183,12/23/11,12
New York,40.4974569,-74.2450204,12/23/11,12
New York,40.4960481,-74.2462921,12/23/11,12
New York,40.4960481,-74.2462921,12/23/11,12
Oklahoma,36.5518302,-97.21241,12/23/11,12
Oregon,44.1013931,-123.3009338,12/23/11,12
Pennsylvania,40.1786603,-75.5662669,12/23/11,12
Pennsylvania,40.1766124,-75.5680767,12/23/11,12
Pennsylvania,40.1819882,-75.5685782,12/23/11,12
Pennsylvania,40.1766273,-75.5658173,12/23/11,12
Pennsylvania,40.1782935,-75.5661841,12/23/11,12
Pennsylvania,40.1773159,-75.5683804,12/23/11,12
Pennsylvania,40.1795784,-75.5677367,12/23/11,12
Pennsylvania,40.177165,-75.5675731,12/23/11,12
Pennsylvania,40.1754797,-75.566063,12/23/11,12
Pennsylvania,40.1766273,-75.5658173,12/23/11,12
Pennsylvania,40.1775789,-75.5664461,12/23/11,12
Pennsylvania,40.1773487,-75.5686808,12/23/11,12
Pennsylvania,40.1780864,-75.5665398,12/23/11,12
Pennsylvania,40.1785291,-75.5683804,12/23/11,12
Pennsylvania,40.1781561,-75.567035,12/23/11,12
South Dakota,44.3640098,-100.7851831,12/23/11,12
Vermont,44.1480165,-73.3120251,12/23/11,12
Washington,48.2320943,-122.3829746,12/23/11,12
Washington,47.86012,-122.20424,12/23/11,12
Washington,48.5234264,-117.9128265,12/23/11,12
Washington,47.0971609,-122.6968864,12/23/11,12
Washington,48.7871878,-122.7081871,12/23/11,12
Washington,48.7871878,-122.7081871,12/23/11,12
Wisconsin,42.5833272,-87.8126049,12/23/11,12
Wisconsin,42.5885723,-87.8107166,12/23/11,12
Wisconsin,44.0910373,-87.6478958,12/23/11,12
Wisconsin,44.0927942,-87.6501703,12/23/11,12
Wisconsin,43.7641099,-87.6958297,12/23/11,12
Wisconsin,43.657785,-90.8565293,12/23/11,12
Colorado,39.6120362,-104.6626282,12/24/11,12
Idaho,43.5668015,-116.619111,12/24/11,12
Idaho,43.5668015,-116.619111,12/24/11,12
Idaho,43.5668015,-116.619111,12/24/11,12
Idaho,43.5668015,-116.619111,12/24/11,12
Idaho,43.5670513,-116.6159332,12/24/11,12
Idaho,46.369595,-116.858086,12/24/11,12
Illinois,41.9247046,-87.629279,12/24/11,12
Illinois,41.9247533,-87.6292227,12/24/11,12
Illinois,41.9069216,-87.622934,12/24/11,12
Illinois,41.9660701,-87.633369,12/24/11,12
Illinois,41.9263688,-87.6297691,12/24/11,12
Illinois,41.9247533,-87.6292227,12/24/11,12
Illinois,41.9247046,-87.629279,12/24/11,12
Illinois,41.9633833,-87.6344204,12/24/11,12
Illinois,39.9452655,-88.8955923,12/24/11,12
Kansas,38.1572368,-98.491745,12/24/11,12
Kansas,38.1572368,-98.491745,12/24/11,12
Massachusetts,42.84179,-70.8606,12/24/11,12
Maine,44.6453914,-69.5828104,12/24/11,12
Maine,43.1653,-70.59318,12/24/11,12
Maine,43.1653,-70.59318,12/24/11,12
Maine,43.1653,-70.59318,12/24/11,12
Maine,43.1653,-70.59318,12/24/11,12
Maine,43.1653,-70.59318,12/24/11,12
Michigan,42.7020444,-86.0295634,12/24/11,12
Michigan,41.8007831,-86.7489052,12/24/11,12
Michigan,41.8007831,-86.7489052,12/24/11,12
Michigan,41.8019435,-86.7487084,12/24/11,12
Michigan,41.8007831,-86.7489052,12/24/11,12
Michigan,41.8007831,-86.7489052,12/24/11,12
Michigan,42.8611784,-84.5883347,12/24/11,12
Michigan,43.2511023,-86.037524,12/24/11,12
Michigan,43.2511023,-86.037524,12/24/11,12
Michigan,43.2511023,-86.037524,12/24/11,12
Minnesota,47.9353584,-96.9765406,12/24/11,12
Missouri,39.4029606,-94.5407438,12/24/11,12
Missouri,39.4029606,-94.5407438,12/24/11,12
Missouri,39.4029606,-94.5407438,12/24/11,12
Montana,48.0328044,-106.6404504,12/24/11,12
Montana,47.9054593,-106.8651058,12/24/11,12
Montana,48.0135178,-106.5116824,12/24/11,12
Montana,47.8978532,-106.8834781,12/24/11,12
Montana,48.0303592,-106.5815701,12/24/11,12
Montana,47.8811402,-106.9108528,12/24/11,12
Montana,47.9814729,-106.728122,12/24/11,12
Nebraska,41.2129431,-97.0954682,12/24/11,12
Nebraska,41.214111,-97.108068,12/24/11,12
Nebraska,41.2128986,-97.1017602,12/24/11,12
New Jersey,40.7337244,-75.1001183,12/24/11,12
New York,43.1232317,-74.8860741,12/24/11,12
New York,43.2521731,-77.5949905,12/24/11,12
New York,43.2521731,-77.5949905,12/24/11,12
New York,43.3060838,-77.7083373,12/24/11,12
New York,43.2521731,-77.5949905,12/24/11,12
New York,43.2521731,-77.5949905,12/24/11,12
New York,43.2521731,-77.5949905,12/24/11,12
New York,42.8608036,-77.3373795,12/24/11,12
New York,42.8596704,-77.3377987,12/24/11,12
New York,42.8585194,-77.3371756,12/24/11,12
New York,42.8621876,-77.3254251,12/24/11,12
New York,42.8608036,-77.3373795,12/24/11,12
New York,40.4995098,-74.2516756,12/24/11,12
New York,40.4995098,-74.2516756,12/24/11,12
South Dakota,45.4942585,-98.0101928,12/24/11,12
South Dakota,45.4457994,-98.2219011,12/24/11,12
South Dakota,44.3722653,-100.9791027,12/24/11,12
Vermont,44.1069416,-73.35624,12/24/11,12
Washington,46.9425863,-124.1223335,12/24/11,12
Washington,46.9425863,-124.1223335,12/24/11,12
Washington,46.9425863,-124.1223335,12/24/11,12
Washington,48.4705732,-122.4701625,12/24/11,12
Washington,48.2320943,-122.3829746,12/24/11,12
Washington,48.5241076,-117.9314756,12/24/11,12
Wisconsin,46.8450889,-91.0217346,12/24/11,12
Wisconsin,42.5833272,-87.8126049,12/24/11,12
Wisconsin,42.9904325,-87.8751674,12/24/11,12
Wisconsin,43.6301353,-91.208024,12/24/11,12
Colorado,39.6183836,-104.6689796,12/25/11,12
Colorado,39.6183836,-104.6689796,12/25/11,12
Iowa,42.2820071,-96.1346525,12/25/11,12
Idaho,43.5668015,-116.619111,12/25/11,12
Idaho,46.369595,-116.858086,12/25/11,12
Illinois,41.9616599,-87.6373791,12/25/11,12
Illinois,41.9633833,-87.6344204,12/25/11,12
Indiana,41.72739,-86.90517,12/25/11,12
Indiana,41.72739,-86.90517,12/25/11,12
Kansas,38.0547177,-97.1298797,12/25/11,12
Kansas,38.0547177,-97.1298797,12/25/11,12
Kansas,39.43891,-98.69475,12/25/11,12
Kansas,39.3215736,-98.6942074,12/25/11,12
Massachusetts,42.7639008,-70.8022995,12/25/11,12
Massachusetts,42.7985496,-70.8090735,12/25/11,12
Maine,44.2983612,-68.9866167,12/25/11,12
Michigan,42.7020444,-86.0295634,12/25/11,12
Michigan,41.8007831,-86.7489052,12/25/11,12
Missouri,39.4029606,-94.5407438,12/25/11,12
Missouri,39.4029606,-94.5407438,12/25/11,12
Missouri,39.4029606,-94.5407438,12/25/11,12
Nebraska,41.2003067,-97.0788005,12/25/11,12
New York,43.3684107,-78.1899366,12/25/11,12
New York,43.3684107,-78.1899366,12/25/11,12
New York,40.4995098,-74.2516756,12/25/11,12
Ohio,41.2347186,-83.7944485,12/25/11,12
Ohio,41.2347186,-83.7944485,12/25/11,12
Pennsylvania,40.1756928,-75.5679298,12/25/11,12
South Dakota,45.6534069,-97.9168588,12/25/11,12
Vermont,44.097019,-73.3420451,12/25/11,12
Vermont,44.0852885,-73.336798,12/25/11,12
Vermont,44.0852885,-73.336798,12/25/11,12
Washington,47.7312681,-119.4543948,12/25/11,12
Wisconsin,46.4488576,-90.9840488,12/25/11,12
Wisconsin,43.53127,-88.62425,12/25/11,12
Wisconsin,44.1849644,-87.5646848,12/25/11,12
Wisconsin,43.7498742,-87.6998279,12/25/11,12
Arkansas,35.2783813,-93.1337738,12/26/11,12
Idaho,43.5668015,-116.619111,12/26/11,12
Illinois,41.9633833,-87.6344204,12/26/11,12
Illinois,41.9633833,-87.6344204,12/26/11,12
Illinois,39.9504171,-88.9077649,12/26/11,12
Indiana,41.7280464,-86.8969116,12/26/11,12
Indiana,41.7280464,-86.8969116,12/26/11,12
Indiana,41.7280464,-86.8969116,12/26/11,12
Massachusetts,41.6714212,-69.9490499,12/26/11,12
Massachusetts,41.6714212,-69.9490499,12/26/11,12
Massachusetts,41.7165201,-70.3671412,12/26/11,12
Massachusetts,42.7639008,-70.8022995,12/26/11,12
Massachusetts,42.7945843,-70.8303162,12/26/11,12
Massachusetts,42.7639008,-70.8022995,12/26/11,12
Massachusetts,42.7639008,-70.8022995,12/26/11,12
Massachusetts,42.7945843,-70.8303162,12/26/11,12
Maine,44.6453914,-69.5828104,12/26/11,12
Maine,44.6453914,-69.5828104,12/26/11,12
Maine,43.1653,-70.59318,12/26/11,12
Maine,43.1653,-70.59318,12/26/11,12
Maine,43.1657174,-70.5922544,12/26/11,12
Michigan,41.8007831,-86.7489052,12/26/11,12
Michigan,44.2569829,-83.4456809,12/26/11,12
Michigan,42.8390089,-85.6781296,12/26/11,12
Michigan,42.592648,-82.7715111,12/26/11,12
Michigan,43.2511023,-86.037524,12/26/11,12
Michigan,43.2511023,-86.037524,12/26/11,12
Michigan,43.2511023,-86.037524,12/26/11,12
Michigan,43.2511023,-86.037524,12/26/11,12
Michigan,43.2511023,-86.037524,12/26/11,12
Minnesota,47.9353584,-96.9765406,12/26/11,12
Missouri,39.4029606,-94.5407438,12/26/11,12
Missouri,39.4029606,-94.5407438,12/26/11,12
Missouri,39.4029606,-94.5407438,12/26/11,12
Montana,48.0159652,-106.5126574,12/26/11,12
Nebraska,41.3714995,-96.41675,12/26/11,12
Nebraska,41.3914638,-96.356926,12/26/11,12
Nebraska,41.4489554,-97.4068529,12/26/11,12
Nebraska,41.0315428,-97.6953523,12/26/11,12
New York,43.2580188,-77.6071545,12/26/11,12
New York,42.9506606,-76.9088101,12/26/11,12
Ohio,41.9017258,-80.7980263,12/26/11,12
Ohio,41.3954105,-81.8465625,12/26/11,12
Ohio,41.2395594,-83.7844922,12/26/11,12
Ohio,41.2381394,-83.7947918,12/26/11,12
Ohio,41.2356222,-83.7973239,12/26/11,12
Oklahoma,36.5578968,-97.2185119,12/26/11,12
Oklahoma,36.56084,-97.15112,12/26/11,12
Rhode Island,41.4799232,-71.2431946,12/26/11,12
Rhode Island,41.4814554,-71.2392787,12/26/11,12
Rhode Island,41.4799232,-71.2431946,12/26/11,12
Rhode Island,41.4799232,-71.2431946,12/26/11,12
Vermont,44.084934,-73.3367443,12/26/11,12
Vermont,44.0917718,-73.3139838,12/26/11,12
Vermont,44.0852885,-73.336798,12/26/11,12
Vermont,44.084934,-73.3367443,12/26/11,12
Vermont,44.0852885,-73.336798,12/26/11,12
Vermont,44.0852885,-73.336798,12/26/11,12
Washington,48.1628795,-123.164978,12/26/11,12
Washington,46.9425863,-124.1223335,12/26/11,12
Washington,48.2282464,-122.3494577,12/26/11,12
Washington,48.7871878,-122.7081871,12/26/11,12
Wisconsin,43.53127,-88.62425,12/26/11,12
Wisconsin,42.5800093,-87.8129482,12/26/11,12
Wisconsin,42.5833272,-87.8126049,12/26/11,12
Wisconsin,42.5833272,-87.8126049,12/26/11,12
Wisconsin,43.8777267,-91.2591362,12/26/11,12
Wisconsin,43.8777267,-91.2591362,12/26/11,12
Wisconsin,43.8777267,-91.2591362,12/26/11,12
Wisconsin,44.2471222,-87.5175666,12/26/11,12
Wisconsin,43.0032,-87.8895,12/26/11,12
Wisconsin,42.9904325,-87.8751674,12/26/11,12
Wisconsin,42.9904325,-87.8751674,12/26/11,12
Wisconsin,43.0032,-87.8895,12/26/11,12
Wisconsin,43.7641099,-87.6958297,12/26/11,12
Colorado,39.6120362,-104.6626282,12/27/11,12
Idaho,43.5668015,-116.619111,12/27/11,12
Idaho,43.5668015,-116.619111,12/27/11,12
Illinois,41.9632557,-87.6338518,12/27/11,12
Illinois,41.9633833,-87.6344204,12/27/11,12
Illinois,41.9633833,-87.6344204,12/27/11,12
Illinois,41.9633833,-87.6344204,12/27/11,12
Illinois,41.9633833,-87.6344204,12/27/11,12
Illinois,41.9633833,-87.6344204,12/27/11,12
Illinois,41.9633833,-87.6344204,12/27/11,12
Illinois,41.9632557,-87.6338518,12/27/11,12
Illinois,41.9614367,-87.6386046,12/27/11,12
Illinois,41.9767,-87.9052,12/27/11,12
Kansas,38.1215933,-98.4903717,12/27/11,12
Kansas,38.1215933,-98.4903717,12/27/11,12
Kansas,38.1215933,-98.4903717,12/27/11,12
Kansas,38.1215933,-98.4903717,12/27/11,12
Kansas,38.1215933,-98.4903717,12/27/11,12
Massachusetts,41.7353901,-70.3512096,12/27/11,12
Massachusetts,42.6842039,-70.7592844,12/27/11,12
Massachusetts,42.7926294,-70.8243942,12/27/11,12
Massachusetts,42.7985496,-70.8090735,12/27/11,12
Missouri,39.4029606,-94.5407438,12/27/11,12
Missouri,39.4029606,-94.5407438,12/27/11,12
Montana,47.9510141,-107.3613808,12/27/11,12
Nebraska,41.2062074,-97.0616988,12/27/11,12
Nebraska,41.3741359,-96.3991896,12/27/11,12
Nebraska,41.1044173,-100.7402623,12/27/11,12
New Jersey,40.7337244,-75.1001183,12/27/11,12
New Jersey,40.7337244,-75.1001183,12/27/11,12
New Jersey,40.7337244,-75.1001183,12/27/11,12
New York,40.5163521,-74.2168683,12/27/11,12
New York,42.9521222,-76.8831709,12/27/11,12
New York,42.9557808,-76.9191083,12/27/11,12
New York,40.7701115,-72.742651,12/27/11,12
New York,40.7713119,-72.7373457,12/27/11,12
Ohio,41.9000282,-80.7940264,12/27/11,12
Ohio,41.2375995,-83.796302,12/27/11,12
Ohio,41.2375995,-83.796302,12/27/11,12
Rhode Island,41.4812078,-71.2369561,12/27/11,12
Rhode Island,41.4799232,-71.2431946,12/27/11,12
Rhode Island,41.4799232,-71.2431946,12/27/11,12
Rhode Island,41.4799232,-71.2431946,12/27/11,12
Vermont,44.1928287,-73.3453329,12/27/11,12
Washington,48.151945,-123.1222855,12/27/11,12
Washington,46.9425863,-124.1223335,12/27/11,12
Washington,47.1004537,-122.7266407,12/27/11,12
Wisconsin,46.8379531,-91.0175997,12/27/11,12
Wisconsin,43.1334971,-89.1879165,12/27/11,12
Wisconsin,42.9998923,-87.8876102,12/27/11,12
Wisconsin,42.9971754,-87.8829058,12/27/11,12
Wisconsin,42.9904325,-87.8751674,12/27/11,12
Wisconsin,42.9998923,-87.8876102,12/27/11,12
Wisconsin,42.9904325,-87.8751674,12/27/11,12
Wisconsin,42.9971754,-87.8829058,12/27/11,12
Colorado,39.6183836,-104.6689796,12/28/11,12
Colorado,39.6120362,-104.6626282,12/28/11,12
Colorado,39.6120362,-104.6626282,12/28/11,12
Colorado,39.6120362,-104.6626282,12/28/11,12
Idaho,43.5668015,-116.619111,12/28/11,12
Maine,44.6432541,-69.4967651,12/28/11,12
Michigan,44.2488362,-83.4583758,12/28/11,12
Michigan,45.2060408,-85.5416761,12/28/11,12
Michigan,42.0146112,-83.2001495,12/28/11,12
Michigan,43.2644352,-86.0465507,12/28/11,12
Minnesota,46.78324,-92.10659,12/28/11,12
Minnesota,46.78324,-92.10659,12/28/11,12
Minnesota,46.78324,-92.10659,12/28/11,12
Missouri,39.4029606,-94.5407438,12/28/11,12
Missouri,39.4029606,-94.5407438,12/28/11,12
Missouri,39.4029606,-94.5407438,12/28/11,12
Missouri,39.4029606,-94.5407438,12/28/11,12
Missouri,39.4029606,-94.5407438,12/28/11,12
Montana,48.117358,-114.1809702,12/28/11,12
Montana,48.0447498,-106.022716,12/28/11,12
Montana,48.0601571,-105.9430407,12/28/11,12
Nebraska,41.3949874,-96.3995806,12/28/11,12
Nebraska,41.3833822,-96.4005924,12/28/11,12
Nebraska,41.8241853,-99.1893738,12/28/11,12
Nebraska,41.9724967,-97.0586092,12/28/11,12
New Jersey,40.7337244,-75.1001183,12/28/11,12
New Jersey,40.7337244,-75.1001183,12/28/11,12
New York,42.8814376,-78.8885872,12/28/11,12
New York,40.5163521,-74.2168683,12/28/11,12
Ohio,41.9017258,-80.7980263,12/28/11,12
Ohio,41.9017258,-80.7980263,12/28/11,12
Ohio,41.9017258,-80.7980263,12/28/11,12
South Dakota,43.2107834,-98.4049791,12/28/11,12
South Dakota,43.2775295,-98.3553358,12/28/11,12
Utah,41.8067217,-111.3777381,12/28/11,12
Washington,46.58376,-119.38813,12/28/11,12
Washington,48.5241076,-117.9314756,12/28/11,12
Wisconsin,46.4760345,-91.3556439,12/28/11,12
Wisconsin,46.701584,-92.00827,12/28/11,12
Wisconsin,46.701584,-92.00827,12/28/11,12
Wisconsin,42.9552918,-87.8808832,12/28/11,12
Wisconsin,42.9540354,-87.883029,12/28/11,12
Wisconsin,44.4249503,-89.579223,12/28/11,12
Wisconsin,45.4522887,-90.533534,12/28/11,12
Wisconsin,45.9113194,-89.8960726,12/28/11,12
Wisconsin,43.472593,-88.3662421,12/28/11,12
Idaho,43.5668015,-116.619111,12/29/11,12
Idaho,43.5668015,-116.619111,12/29/11,12
Idaho,43.5668015,-116.619111,12/29/11,12
Idaho,43.5668015,-116.619111,12/29/11,12
Idaho,43.5668015,-116.619111,12/29/11,12
Illinois,41.9633833,-87.6344204,12/29/11,12
Illinois,41.9633833,-87.6344204,12/29/11,12
Kansas,37.8647917,-96.8291724,12/29/11,12
Massachusetts,42.6821319,-70.7520458,12/29/11,12
Massachusetts,42.0295225,-70.6261466,12/29/11,12
Massachusetts,42.0295225,-70.6261466,12/29/11,12
Michigan,44.2569829,-83.4456809,12/29/11,12
Michigan,44.2569829,-83.4456809,12/29/11,12
Michigan,44.2700372,-83.5179494,12/29/11,12
Michigan,42.2105185,-85.5741885,12/29/11,12
Michigan,43.2511023,-86.037524,12/29/11,12
Michigan,43.2511023,-86.037524,12/29/11,12
Missouri,39.4029606,-94.5407438,12/29/11,12
Montana,48.1167437,-114.1867295,12/29/11,12
Montana,48.237779,-114.3361874,12/29/11,12
Nebraska,40.7529855,-99.5033553,12/29/11,12
Nebraska,41.3835915,-96.4093525,12/29/11,12
Nebraska,40.7675486,-98.4560546,12/29/11,12
Nebraska,41.006817,-97.9937832,12/29/11,12
Nebraska,41.670504,-98.9039229,12/29/11,12
New Jersey,40.7337244,-75.1001183,12/29/11,12
New York,43.2809982,-77.6672974,12/29/11,12
New York,43.2809982,-77.6672974,12/29/11,12
New York,43.2809982,-77.6672974,12/29/11,12
New York,43.2809982,-77.6672974,12/29/11,12
New York,43.2809982,-77.6672974,12/29/11,12
New York,43.2809982,-77.6672974,12/29/11,12
New York,42.9554796,-76.9196316,12/29/11,12
New York,42.956385,-76.9198045,12/29/11,12
New York,42.9572644,-76.922551,12/29/11,12
New York,42.9562969,-76.9205769,12/29/11,12
New York,42.9569896,-76.9210409,12/29/11,12
