COMMON NAME,OBSERVATION COUNT,STATE_PROVINCE,LATITUDE,LONGITUDE,OBSERVATION DATE
Snowy Owl,1,Massachusetts,41.2909316,-69.9689627,4/1/14
Snowy Owl,1,Rhode Island,41.4850484,-71.242733,4/1/14
Snowy Owl,1,Massachusetts,41.5536361,-70.4993146,4/1/14
Snowy Owl,5,Michigan,42.0007716,-83.2083893,4/1/14
Snowy Owl,1,Massachusetts,42.7411185,-70.8524609,4/1/14
Snowy Owl,1,Massachusetts,42.745515,-70.791479,4/1/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/1/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/1/14
Snowy Owl,1,Massachusetts,42.7985496,-70.8090735,4/1/14
Snowy Owl,1,New Hampshire,43.00162,-70.74497,4/1/14
Snowy Owl,1,New Hampshire,43.0119042,-70.7375228,4/1/14
Snowy Owl,1,New York,43.3271757,-77.8153038,4/1/14
Snowy Owl,1,Maine,43.3414097,-70.5063915,4/1/14
Snowy Owl,1,Maine,43.3442811,-70.503602,4/1/14
Snowy Owl,1,Vermont,43.3715524,-72.4188709,4/1/14
Snowy Owl,1,Maine,43.565902,-70.3747487,4/1/14
Snowy Owl,1,Wisconsin,44.0595275,-88.0862331,4/1/14
Snowy Owl,1,Vermont,44.0658493,-73.3981347,4/1/14
Snowy Owl,1,Vermont,44.0658648,-73.3970243,4/1/14
Snowy Owl,2,Minnesota,44.8778597,-93.2354307,4/1/14
Snowy Owl,1,Minnesota,44.8778597,-93.2354307,4/1/14
Snowy Owl,1,New Jersey,38.9327948,-74.9651502,4/2/14
Snowy Owl,1,New Jersey,39.0808135,-74.7305228,4/2/14
Snowy Owl,1,New York,40.6348986,-73.6573581,4/2/14
Snowy Owl,1,New York,40.8361218,-72.5053489,4/2/14
Snowy Owl,1,Massachusetts,41.2828375,-70.1881313,4/2/14
Snowy Owl,2,Massachusetts,41.28316,-70.1908779,4/2/14
Snowy Owl,6,Massachusetts,41.28316,-70.1908779,4/2/14
Snowy Owl,6,Massachusetts,41.28316,-70.1908779,4/2/14
Snowy Owl,2,Massachusetts,41.28316,-70.1908779,4/2/14
Snowy Owl,1,Massachusetts,41.3476263,-70.6499004,4/2/14
Snowy Owl,1,Rhode Island,41.4850484,-71.242733,4/2/14
Snowy Owl,1,Rhode Island,41.4858521,-71.2469602,4/2/14
Snowy Owl,1,Massachusetts,41.5536361,-70.4993146,4/2/14
Snowy Owl,1,Massachusetts,41.5536361,-70.4993146,4/2/14
Snowy Owl,1,Indiana,41.5667039,-85.8348083,4/2/14
Snowy Owl,1,Massachusetts,41.65,-70.189,4/2/14
Snowy Owl,1,Massachusetts,41.65,-70.189,4/2/14
Snowy Owl,1,Massachusetts,41.730314,-70.2350271,4/2/14
Snowy Owl,1,Indiana,41.7519127,-85.4282284,4/2/14
Snowy Owl,1,Pennsylvania,41.761901,-75.1303053,4/2/14
Snowy Owl,1,Massachusetts,42.4407945,-70.9601355,4/2/14
Snowy Owl,1,Michigan,42.592648,-82.7715111,4/2/14
Snowy Owl,3,Massachusetts,42.7639008,-70.8022995,4/2/14
Snowy Owl,1,New York,42.8768968,-77.5915523,4/2/14
Snowy Owl,2,Michigan,42.8825053,-85.5344009,4/2/14
Snowy Owl,2,Michigan,42.8825053,-85.5344009,4/2/14
Snowy Owl,2,Michigan,42.8825053,-85.5344009,4/2/14
Snowy Owl,1,New York,43.0317131,-78.1809092,4/2/14
Snowy Owl,2,Wisconsin,43.3183381,-89.3661599,4/2/14
Snowy Owl,1,Wisconsin,43.3183381,-89.3661599,4/2/14
Snowy Owl,2,Wisconsin,43.3183381,-89.3661599,4/2/14
Snowy Owl,2,Wisconsin,43.3183381,-89.3661599,4/2/14
Snowy Owl,1,New York,43.3271757,-77.8153038,4/2/14
Snowy Owl,1,Michigan,43.4331977,-84.3304539,4/2/14
Snowy Owl,3,Michigan,43.5093528,-84.5485249,4/2/14
Snowy Owl,1,Michigan,43.683922,-84.8791084,4/2/14
Snowy Owl,1,New Hampshire,43.8131294,-71.4611748,4/2/14
Snowy Owl,2,Minnesota,43.938801,-93.005452,4/2/14
Snowy Owl,7,Minnesota,43.9389774,-93.0135462,4/2/14
Snowy Owl,7,Minnesota,43.9389774,-93.0135462,4/2/14
Snowy Owl,1,New York,44.146678,-75.6488568,4/2/14
Snowy Owl,1,Wisconsin,44.4191301,-89.575181,4/2/14
Snowy Owl,1,Michigan,44.4609302,-83.5750495,4/2/14
Snowy Owl,2,Minnesota,44.6809819,-92.9334784,4/2/14
Snowy Owl,1,Minnesota,44.6822025,-92.9333067,4/2/14
Snowy Owl,1,Minnesota,44.6822025,-92.9333067,4/2/14
Snowy Owl,1,Maine,44.7758948,-68.8011932,4/2/14
Snowy Owl,1,North Dakota,47.657708,-101.291312,4/2/14
Snowy Owl,1,North Dakota,47.9618564,-97.1423074,4/2/14
Snowy Owl,1,North Dakota,47.9618564,-97.1423074,4/2/14
Snowy Owl,1,North Dakota,47.9618564,-97.1423074,4/2/14
Snowy Owl,1,New Jersey,39.4218976,-74.34919,4/3/14
Snowy Owl,1,New Jersey,40.4392518,-73.9869263,4/3/14
Snowy Owl,1,New Jersey,40.6624917,-74.0698135,4/3/14
Snowy Owl,1,New York,40.7754935,-72.8810839,4/3/14
Snowy Owl,1,Connecticut,41.2233428,-72.995224,4/3/14
Snowy Owl,1,Connecticut,41.2233428,-72.995224,4/3/14
Snowy Owl,1,Connecticut,41.2490558,-72.5442213,4/3/14
Snowy Owl,1,Connecticut,41.2544824,-72.5408041,4/3/14
Snowy Owl,1,Connecticut,41.2619859,-72.5548234,4/3/14
Snowy Owl,1,Connecticut,41.2619859,-72.5548234,4/3/14
Snowy Owl,1,Rhode Island,41.3103371,-71.8743918,4/3/14
Snowy Owl,1,Rhode Island,41.3103371,-71.8743918,4/3/14
Snowy Owl,1,Rhode Island,41.4799232,-71.2431946,4/3/14
Snowy Owl,1,Rhode Island,41.4850484,-71.242733,4/3/14
Snowy Owl,1,Massachusetts,41.6432735,-70.7661581,4/3/14
Snowy Owl,1,Massachusetts,41.9631599,-70.8937454,4/3/14
Snowy Owl,2,Massachusetts,42.0295225,-70.6261466,4/3/14
Snowy Owl,1,Massachusetts,42.3437644,-71.0928297,4/3/14
Snowy Owl,1,Massachusetts,42.3437644,-71.0928297,4/3/14
Snowy Owl,1,Massachusetts,42.3437644,-71.0928297,4/3/14
Snowy Owl,1,Massachusetts,42.5841153,-70.6568931,4/3/14
Snowy Owl,3,Massachusetts,42.7639008,-70.8022995,4/3/14
Snowy Owl,4,Massachusetts,42.7639008,-70.8022995,4/3/14
Snowy Owl,3,Massachusetts,42.7639008,-70.8022995,4/3/14
Snowy Owl,4,Massachusetts,42.7985496,-70.8090735,4/3/14
Snowy Owl,X,Massachusetts,42.8152537,-70.8091673,4/3/14
Snowy Owl,4,Massachusetts,42.8268013,-70.8180008,4/3/14
Snowy Owl,1,Michigan,43.0013203,-82.4234676,4/3/14
Snowy Owl,1,New Hampshire,43.00162,-70.74497,4/3/14
Snowy Owl,1,New York,43.1216277,-74.889473,4/3/14
Snowy Owl,1,Maine,43.2685428,-70.5866218,4/3/14
Snowy Owl,1,Maine,43.7367918,-70.4153709,4/3/14
Snowy Owl,1,New Hampshire,43.8150209,-71.4660215,4/3/14
Snowy Owl,1,Michigan,43.9067978,-82.7984619,4/3/14
Snowy Owl,1,Vermont,43.9411308,-73.3601332,4/3/14
Snowy Owl,1,Vermont,44.0852885,-73.336798,4/3/14
Snowy Owl,3,Michigan,44.1459082,-85.1450729,4/3/14
Snowy Owl,1,Minnesota,44.6802496,-92.9342937,4/3/14
Snowy Owl,1,Maine,44.7634336,-68.821106,4/3/14
Snowy Owl,1,Wisconsin,46.5111528,-91.177597,4/3/14
Snowy Owl,3,Maine,46.7283893,-67.9709744,4/3/14
Snowy Owl,1,North Dakota,46.8420823,-96.8737292,4/3/14
Snowy Owl,1,Minnesota,47.70115,-96.8559,4/3/14
Snowy Owl,1,North Dakota,48.8206024,-100.6371689,4/3/14
Snowy Owl,1,New Jersey,39.0270763,-74.7776286,4/4/14
Snowy Owl,1,New Jersey,39.0270763,-74.7776286,4/4/14
Snowy Owl,1,Rhode Island,41.3704727,-71.5751266,4/4/14
Snowy Owl,1,Rhode Island,41.4850484,-71.242733,4/4/14
Snowy Owl,1,Massachusetts,42.0295225,-70.6261466,4/4/14
Snowy Owl,1,Massachusetts,42.3693489,-70.9837818,4/4/14
Snowy Owl,1,Massachusetts,42.390179,-70.992092,4/4/14
Snowy Owl,1,Massachusetts,42.3910639,-70.9930195,4/4/14
Snowy Owl,1,Massachusetts,42.50429,-72.33203,4/4/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/4/14
Snowy Owl,1,New Hampshire,42.765026,-71.598668,4/4/14
Snowy Owl,1,Massachusetts,42.7728493,-70.8067131,4/4/14
Snowy Owl,1,Massachusetts,42.7985496,-70.8090735,4/4/14
Snowy Owl,1,New Hampshire,43.0008809,-70.747962,4/4/14
Snowy Owl,1,New Hampshire,43.0008809,-70.747962,4/4/14
Snowy Owl,1,New Hampshire,43.0014942,-70.7433271,4/4/14
Snowy Owl,1,New Hampshire,43.3141838,-72.3902571,4/4/14
Snowy Owl,1,Wisconsin,44.0423165,-88.0565786,4/4/14
Snowy Owl,2,Michigan,44.0801865,-86.2737465,4/4/14
Snowy Owl,1,Vermont,44.084754,-73.342221,4/4/14
Snowy Owl,1,Vermont,44.0852885,-73.336798,4/4/14
Snowy Owl,1,Vermont,44.0852885,-73.336798,4/4/14
Snowy Owl,2,Michigan,44.1459082,-85.1450729,4/4/14
Snowy Owl,1,Maine,44.775217,-68.8062787,4/4/14
Snowy Owl,1,Maine,44.7758948,-68.8011932,4/4/14
Snowy Owl,1,Minnesota,44.8778597,-93.2354307,4/4/14
Snowy Owl,1,Minnesota,44.8778597,-93.2354307,4/4/14
Snowy Owl,1,Michigan,45.7748869,-84.7245026,4/4/14
Snowy Owl,1,Minnesota,46.5905698,-92.5286337,4/4/14
Snowy Owl,1,Maine,46.747263,-67.9909965,4/4/14
Snowy Owl,2,North Dakota,48.006922,-97.1541595,4/4/14
Snowy Owl,2,New Jersey,39.0270763,-74.7776286,4/5/14
Snowy Owl,1,New Jersey,39.116352,-74.715634,4/5/14
Snowy Owl,2,Pennsylvania,40.0723093,-76.1286571,4/5/14
Snowy Owl,2,Pennsylvania,40.0723093,-76.1286571,4/5/14
Snowy Owl,1,Connecticut,41.1754303,-73.1032485,4/5/14
Snowy Owl,1,Connecticut,41.1754303,-73.1032485,4/5/14
Snowy Owl,1,Connecticut,41.1754303,-73.1032485,4/5/14
Snowy Owl,1,Connecticut,41.1754303,-73.1032485,4/5/14
Snowy Owl,1,Connecticut,41.1754303,-73.1032485,4/5/14
Snowy Owl,1,Connecticut,41.1754303,-73.1032485,4/5/14
Snowy Owl,1,New York,41.2609947,-74.3865395,4/5/14
Snowy Owl,1,Rhode Island,41.4850484,-71.242733,4/5/14
Snowy Owl,1,Rhode Island,41.4858521,-71.2469602,4/5/14
Snowy Owl,1,Massachusetts,41.5536361,-70.4993146,4/5/14
Snowy Owl,1,Massachusetts,41.65,-70.189,4/5/14
Snowy Owl,1,Massachusetts,41.6753039,-70.017162,4/5/14
Snowy Owl,1,Massachusetts,41.945,-70.879,4/5/14
Snowy Owl,1,Massachusetts,42.7417804,-70.7946539,4/5/14
Snowy Owl,1,Massachusetts,42.756722,-70.8052111,4/5/14
Snowy Owl,2,Massachusetts,42.7639008,-70.8022995,4/5/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/5/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/5/14
Snowy Owl,3,Massachusetts,42.7639008,-70.8022995,4/5/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/5/14
Snowy Owl,3,Massachusetts,42.7985496,-70.8090735,4/5/14
Snowy Owl,1,Massachusetts,42.8268013,-70.8180008,4/5/14
Snowy Owl,2,Massachusetts,42.8340027,-70.8180065,4/5/14
Snowy Owl,4,New Hampshire,42.9805395,-70.7080078,4/5/14
Snowy Owl,1,New Hampshire,43.00162,-70.74497,4/5/14
Snowy Owl,1,New Hampshire,43.0762736,-70.8156824,4/5/14
Snowy Owl,2,New Hampshire,43.0883456,-70.827491,4/5/14
Snowy Owl,2,New Hampshire,43.0933796,-70.8314967,4/5/14
Snowy Owl,1,Wisconsin,43.1314522,-89.3385082,4/5/14
Snowy Owl,1,Michigan,43.19609,-85.988061,4/5/14
Snowy Owl,1,Wisconsin,43.3183381,-89.3661599,4/5/14
Snowy Owl,1,New York,43.3238664,-77.8164196,4/5/14
Snowy Owl,1,New York,43.35289,-78.41604,4/5/14
Snowy Owl,1,New York,43.37091,-78.38592,4/5/14
Snowy Owl,X,Wisconsin,44.37188,-88.25376,4/5/14
Snowy Owl,1,Michigan,44.4063163,-83.3185959,4/5/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/5/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/5/14
Snowy Owl,1,Maine,44.7634336,-68.821106,4/5/14
Snowy Owl,1,Maine,44.776618,-68.805973,4/5/14
Snowy Owl,2,Wisconsin,44.9584259,-91.3332939,4/5/14
Snowy Owl,2,Michigan,45.6565279,-84.4640923,4/5/14
Snowy Owl,1,Michigan,46.4515815,-89.1798791,4/5/14
Snowy Owl,1,North Dakota,47.977709,-101.818509,4/5/14
Snowy Owl,1,North Dakota,47.978224,-101.664083,4/5/14
Snowy Owl,2,New Jersey,39.0270763,-74.7776286,4/6/14
Snowy Owl,1,New Jersey,39.0270763,-74.7776286,4/6/14
Snowy Owl,1,New Jersey,40.4392518,-73.9869263,4/6/14
Snowy Owl,1,New York,40.5786111,-73.5727778,4/6/14
Snowy Owl,1,New York,40.5786111,-73.5727778,4/6/14
Snowy Owl,1,Illinois,41.0126778,-88.9873306,4/6/14
Snowy Owl,1,Massachusetts,41.5536361,-70.4993146,4/6/14
Snowy Owl,1,Massachusetts,41.5536361,-70.4993146,4/6/14
Snowy Owl,1,Massachusetts,41.5599527,-70.4813182,4/6/14
Snowy Owl,1,Massachusetts,41.7670547,-69.9404669,4/6/14
Snowy Owl,1,Massachusetts,41.818792,-69.9644995,4/6/14
Snowy Owl,1,Michigan,42.0146112,-83.2001495,4/6/14
Snowy Owl,1,Michigan,42.0146112,-83.2001495,4/6/14
Snowy Owl,2,Michigan,42.5796301,-82.8032684,4/6/14
Snowy Owl,2,Michigan,42.5796301,-82.8032684,4/6/14
Snowy Owl,2,Michigan,42.5796301,-82.8032684,4/6/14
Snowy Owl,2,Massachusetts,42.7399524,-70.7907486,4/6/14
Snowy Owl,1,Massachusetts,42.756722,-70.8052111,4/6/14
Snowy Owl,1,Massachusetts,42.756722,-70.8052111,4/6/14
Snowy Owl,1,Massachusetts,42.756722,-70.8052111,4/6/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/6/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/6/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/6/14
Snowy Owl,2,Massachusetts,42.7639008,-70.8022995,4/6/14
Snowy Owl,3,Massachusetts,42.7639008,-70.8022995,4/6/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/6/14
Snowy Owl,3,Massachusetts,42.7639008,-70.8022995,4/6/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/6/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/6/14
Snowy Owl,3,Massachusetts,42.7639008,-70.8022995,4/6/14
Snowy Owl,3,Massachusetts,42.7897793,-70.8091271,4/6/14
Snowy Owl,1,Massachusetts,42.7965815,-70.8330792,4/6/14
Snowy Owl,2,Massachusetts,42.798157,-70.817721,4/6/14
Snowy Owl,2,Massachusetts,42.7985496,-70.8090735,4/6/14
Snowy Owl,1,New York,43.0306505,-78.1733465,4/6/14
Snowy Owl,1,New Hampshire,43.0933796,-70.8314967,4/6/14
Snowy Owl,1,New Hampshire,43.0933796,-70.8314967,4/6/14
Snowy Owl,2,New Hampshire,43.0937056,-70.8314053,4/6/14
Snowy Owl,1,Michigan,43.2511023,-86.037524,4/6/14
Snowy Owl,1,New York,43.341329,-78.706013,4/6/14
Snowy Owl,1,Michigan,43.5814055,-84.588266,4/6/14
Snowy Owl,1,Michigan,44.1704157,-85.1544714,4/6/14
Snowy Owl,6,Michigan,44.1878664,-85.1534843,4/6/14
Snowy Owl,2,Michigan,44.2084931,-85.2022757,4/6/14
Snowy Owl,2,Wisconsin,44.3184443,-89.610672,4/6/14
Snowy Owl,2,Wisconsin,44.3184443,-89.610672,4/6/14
Snowy Owl,2,Wisconsin,44.3214,-89.5895,4/6/14
Snowy Owl,1,Michigan,44.4063163,-83.3185959,4/6/14
Snowy Owl,1,Minnesota,44.5335943,-93.0113268,4/6/14
Snowy Owl,1,Minnesota,44.5352889,-93.0034592,4/6/14
Snowy Owl,1,Minnesota,44.53696,-93.00193,4/6/14
Snowy Owl,1,Minnesota,44.53696,-93.00193,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.5374794,-93.0069494,4/6/14
Snowy Owl,1,Minnesota,44.679172,-92.933865,4/6/14
Snowy Owl,1,Minnesota,44.6830569,-92.9342079,4/6/14
Snowy Owl,1,Maine,44.7753769,-68.8045835,4/6/14
Snowy Owl,1,Minnesota,44.8778597,-93.2354307,4/6/14
Snowy Owl,1,Vermont,44.9537903,-73.2070595,4/6/14
Snowy Owl,1,Vermont,44.9537903,-73.2070595,4/6/14
Snowy Owl,1,Wisconsin,44.9583522,-90.9757233,4/6/14
Snowy Owl,1,Wisconsin,46.6030476,-90.8633429,4/6/14
Snowy Owl,1,Minnesota,47.2212004,-92.7009201,4/6/14
Snowy Owl,1,Minnesota,47.66376,-96.76559,4/6/14
Snowy Owl,3,North Dakota,47.96186,-97.14231,4/6/14
Snowy Owl,1,New York,40.5751026,-73.8535845,4/7/14
Snowy Owl,1,Illinois,41.0126778,-88.9873306,4/7/14
Snowy Owl,1,Connecticut,41.2619859,-72.5548234,4/7/14
Snowy Owl,1,Massachusetts,41.5070668,-71.023618,4/7/14
Snowy Owl,1,Massachusetts,42.0295225,-70.6261466,4/7/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/7/14
Snowy Owl,1,Wisconsin,43.1314522,-89.3385082,4/7/14
Snowy Owl,1,New York,43.1368174,-74.9126038,4/7/14
Snowy Owl,1,New York,43.2923304,-78.8795991,4/7/14
Snowy Owl,1,Maine,43.718757,-70.116135,4/7/14
Snowy Owl,1,Michigan,44.1459082,-85.1450729,4/7/14
Snowy Owl,1,Michigan,44.164495,-85.267671,4/7/14
Snowy Owl,1,Michigan,44.166164,-85.267123,4/7/14
Snowy Owl,1,Michigan,44.1940822,-85.1500511,4/7/14
Snowy Owl,1,Minnesota,45.7669766,-93.0088109,4/7/14
Snowy Owl,3,North Dakota,47.9618564,-97.1423074,4/7/14
Snowy Owl,1,North Dakota,47.983028,-97.2626495,4/7/14
Snowy Owl,1,New Jersey,39.0270763,-74.7776286,4/8/14
Snowy Owl,1,Connecticut,41.1731975,-73.1034565,4/8/14
Snowy Owl,1,Connecticut,41.1731975,-73.1034565,4/8/14
Snowy Owl,1,Connecticut,41.1731975,-73.1034565,4/8/14
Snowy Owl,1,Connecticut,41.1731975,-73.1034565,4/8/14
Snowy Owl,1,Connecticut,41.1754303,-73.1032485,4/8/14
Snowy Owl,1,Connecticut,41.1754303,-73.1032485,4/8/14
Snowy Owl,1,Connecticut,41.1754303,-73.1032485,4/8/14
Snowy Owl,1,Connecticut,41.1754303,-73.1032485,4/8/14
Snowy Owl,1,Connecticut,41.253633,-72.548909,4/8/14
Snowy Owl,1,Connecticut,41.2619859,-72.5548234,4/8/14
Snowy Owl,1,Rhode Island,41.4799232,-71.2431946,4/8/14
Snowy Owl,1,Rhode Island,41.4850484,-71.242733,4/8/14
Snowy Owl,1,Massachusetts,41.945,-70.879,4/8/14
Snowy Owl,1,New York,42.6945487,-78.3901978,4/8/14
Snowy Owl,1,New York,43.0954051,-74.8867607,4/8/14
Snowy Owl,1,Michigan,43.2511023,-86.037524,4/8/14
Snowy Owl,2,New York,43.3131441,-76.7813109,4/8/14
Snowy Owl,1,Michigan,44.1265659,-85.1472402,4/8/14
Snowy Owl,1,Minnesota,44.8778597,-93.2354307,4/8/14
Snowy Owl,1,Minnesota,44.8778597,-93.2354307,4/8/14
Snowy Owl,1,Wisconsin,44.9013621,-91.8560028,4/8/14
Snowy Owl,2,North Dakota,47.912225,-97.171462,4/8/14
Snowy Owl,1,Illinois,40.7827511,-88.9291763,4/9/14
Snowy Owl,1,New York,40.920175,-72.449575,4/9/14
Snowy Owl,1,Connecticut,41.2619859,-72.5548234,4/9/14
Snowy Owl,1,Connecticut,41.2619859,-72.5548234,4/9/14
Snowy Owl,1,Connecticut,41.2619859,-72.5548234,4/9/14
Snowy Owl,1,Connecticut,41.2619859,-72.5548234,4/9/14
Snowy Owl,1,Massachusetts,41.3444045,-70.0066853,4/9/14
Snowy Owl,2,Rhode Island,41.4799232,-71.2431946,4/9/14
Snowy Owl,1,Rhode Island,41.4850484,-71.242733,4/9/14
Snowy Owl,1,Rhode Island,41.4858521,-71.2469602,4/9/14
Snowy Owl,1,Rhode Island,41.4858521,-71.2469602,4/9/14
Snowy Owl,1,Massachusetts,42.0295225,-70.6261466,4/9/14
Snowy Owl,1,Massachusetts,42.0295225,-70.6261466,4/9/14
Snowy Owl,4,Massachusetts,42.0295225,-70.6261466,4/9/14
Snowy Owl,2,Massachusetts,42.0295225,-70.6261466,4/9/14
Snowy Owl,1,Massachusetts,42.1537801,-70.9387851,4/9/14
Snowy Owl,1,New York,42.6945487,-78.3901978,4/9/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/9/14
Snowy Owl,3,Massachusetts,42.7639008,-70.8022995,4/9/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/9/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/9/14
Snowy Owl,1,Massachusetts,42.7976795,-70.8213687,4/9/14
Snowy Owl,1,Massachusetts,42.8268013,-70.8180008,4/9/14
Snowy Owl,3,North Dakota,46.6699,-100.2277,4/9/14
Snowy Owl,2,North Dakota,47.912225,-97.171462,4/9/14
Snowy Owl,1,New Jersey,39.0808135,-74.7305228,4/10/14
Snowy Owl,1,Connecticut,41.1754303,-73.1032485,4/10/14
Snowy Owl,1,Connecticut,41.2619859,-72.5548234,4/10/14
Snowy Owl,1,Rhode Island,41.378799,-71.526472,4/10/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/10/14
Snowy Owl,1,Massachusetts,42.7897793,-70.8091271,4/10/14
Snowy Owl,X,Massachusetts,42.8152537,-70.8091673,4/10/14
Snowy Owl,1,New Hampshire,43.00162,-70.74497,4/10/14
Snowy Owl,1,New York,43.295949,-77.6923943,4/10/14
Snowy Owl,1,New York,43.30365,-77.7163028,4/10/14
Snowy Owl,1,New York,43.30365,-77.7163028,4/10/14
Snowy Owl,1,New York,43.30365,-77.7163028,4/10/14
Snowy Owl,1,New York,43.30365,-77.7163028,4/10/14
Snowy Owl,1,New York,43.30365,-77.7163028,4/10/14
Snowy Owl,1,New York,43.30365,-77.7163028,4/10/14
Snowy Owl,2,Wisconsin,44.9606834,-90.3560257,4/10/14
Snowy Owl,1,North Dakota,48.006922,-97.1541595,4/10/14
Snowy Owl,1,New Jersey,39.0399658,-74.7680998,4/11/14
Snowy Owl,1,New York,41.0623098,-72.3243713,4/11/14
Snowy Owl,1,Ohio,41.2979849,-82.8990126,4/11/14
Snowy Owl,2,Massachusetts,42.0295225,-70.6261466,4/11/14
Snowy Owl,1,New Hampshire,42.9805395,-70.7080078,4/11/14
Snowy Owl,1,New Hampshire,42.9805395,-70.7080078,4/11/14
Snowy Owl,1,Maine,43.3449978,-70.516481,4/11/14
Snowy Owl,1,Maine,43.8939155,-69.929502,4/11/14
Snowy Owl,1,Vermont,44.388278,-72.555333,4/11/14
Snowy Owl,1,Vermont,44.4504994,-73.1997693,4/11/14
Snowy Owl,1,Michigan,44.7547183,-83.3225012,4/11/14
Snowy Owl,1,Wisconsin,44.95239,-90.91189,4/11/14
Snowy Owl,1,Wisconsin,45.8589589,-92.6030579,4/11/14
Snowy Owl,2,New Jersey,39.5147773,-74.2817698,4/12/14
Snowy Owl,2,New Jersey,39.5147773,-74.2817698,4/12/14
Snowy Owl,1,New Jersey,39.6292125,-74.1934982,4/12/14
Snowy Owl,2,New York,40.5786111,-73.5727778,4/12/14
Snowy Owl,1,New York,41.1295147,-72.2665183,4/12/14
Snowy Owl,1,Connecticut,41.1754303,-73.1032485,4/12/14
Snowy Owl,1,Rhode Island,41.4850484,-71.242733,4/12/14
Snowy Owl,1,Massachusetts,41.65,-70.189,4/12/14
Snowy Owl,1,Massachusetts,42.3747938,-70.9681878,4/12/14
Snowy Owl,1,Massachusetts,42.3747938,-70.9681878,4/12/14
Snowy Owl,1,Massachusetts,42.4689567,-70.9141731,4/12/14
Snowy Owl,1,Massachusetts,42.4689567,-70.9141731,4/12/14
Snowy Owl,1,Massachusetts,42.7411003,-70.7965012,4/12/14
Snowy Owl,2,Massachusetts,42.7411003,-70.7965012,4/12/14
Snowy Owl,1,Massachusetts,42.7411003,-70.7965012,4/12/14
Snowy Owl,3,Massachusetts,42.7466983,-70.7976254,4/12/14
Snowy Owl,2,Massachusetts,42.7639008,-70.8022995,4/12/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/12/14
Snowy Owl,4,Massachusetts,42.7639008,-70.8022995,4/12/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/12/14
Snowy Owl,2,Massachusetts,42.7639008,-70.8022995,4/12/14
Snowy Owl,1,Massachusetts,42.7639008,-70.8022995,4/12/14
Snowy Owl,2,Massachusetts,42.7639008,-70.8022995,4/12/14
Snowy Owl,1,Massachusetts,42.7737313,-70.8073997,4/12/14
Snowy Owl,1,Massachusetts,42.7737313,-70.8073997,4/12/14
Snowy Owl,1,Massachusetts,42.7737313,-70.8073997,4/12/14
Snowy Owl,1,Massachusetts,42.7737313,-70.8073997,4/12/14
Snowy Owl,3,Massachusetts,42.7897793,-70.8091271,4/12/14
Snowy Owl,1,Maine,43.4470928,-70.3369403,4/12/14
Snowy Owl,1,Maine,43.4470928,-70.3369403,4/12/14
Snowy Owl,1,Maine,43.4470928,-70.3369403,4/12/14
Snowy Owl,1,Maine,43.4470928,-70.3369403,4/12/14
Snowy Owl,1,Maine,43.4471731,-70.3552008,4/12/14
Snowy Owl,1,Maine,43.4471731,-70.3552008,4/12/14
Snowy Owl,1,Maine,43.4471731,-70.3552008,4/12/14
Snowy Owl,1,Maine,44.676505,-69.584892,4/12/14
